match_id,ElapsedTime,SetNo,P1GamesWon,P2GamesWon,SetWinner,GameNo,GameWinner,PointNumber,PointWinner,PointServer,Speed_KMH,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,ServingTo,P1TurningPoint,P2TurningPoint,ServeNumber,WinnerType,WinnerShotType
2015-ausopen-1101,0:05:50,1,1,0,0,2,0,12,2,2,197,,15,40,,,6,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,12420,122,0,0,2,,,,,,,1,0,0
2015-ausopen-1101,0:06:18,1,1,1,0,2,2,13,2,2,166,,0,0,,,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11032,103,0,0,1,,,,,,,2,0,0
2015-ausopen-1101,0:07:07,1,1,1,0,3,0,14,1,1,193,,15,0,,,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,120,0,0,1,,,,,,,1,0,B
2015-ausopen-1101,0:07:28,1,1,1,0,3,0,15,1,1,141,,30,0,,,8,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,22030,87,0,0,1,,,,,,,2,0,0
2015-ausopen-1101,0:07:58,1,1,1,0,3,0,16,1,1,183,,40,0,,,9,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,113,0,0,1,,,,,,,1,0,0
2015-ausopen-1101,0:08:13,1,1,1,0,3,0,17,2,1,171,,40,15,,,9,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,106,0,0,1,,,,,,,1,0,0
2015-ausopen-1101,0:08:33,1,2,1,0,3,1,18,1,1,173,,0,0,,,10,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13002,107,0,0,2,,,,,,,1,0,0
2015-ausopen-1101,0:10:29,1,2,1,0,4,0,19,2,2,192,,0,15,,,10,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000,119,0,0,2,,,,,,,1,0,0
2015-ausopen-1101,0:10:47,1,2,1,0,4,0,20,2,2,194,,0,30,,,10,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000,120,0,0,2,,,,,,,1,0,0
2015-ausopen-1101,0:11:04,1,2,1,0,4,0,21,2,2,203,,0,40,,,10,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000,126,0,0,2,,,,,,,1,0,0
2015-ausopen-1101,0:11:43,1,2,2,0,4,2,22,2,2,150,,0,0,,,10,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12022,93,0,0,1,,,,,,,2,0,0
2015-ausopen-1101,0:12:20,1,2,2,0,5,0,23,2,1,0,,0,15,,,10,13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,15000,0,0,0,1,,,,,,,0,0,0
2015-ausopen-1101,0:12:53,1,2,2,0,5,0,24,1,1,133,,15,15,,,11,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,82,0,0,1,,,,,,,2,0,0
2015-ausopen-1101,0:13:35,1,2,2,0,5,0,25,1,1,144,,30,15,,,12,13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,11010,89,0,0,1,,,,,,,2,0,F
2015-ausopen-1101,0:14:17,1,2,2,0,5,0,26,2,1,204,,30,30,,,12,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,126,0,0,1,,,,,,,1,0,0
2015-ausopen-1101,0:15:06,1,2,2,0,5,0,27,1,1,143,,40,30,,,13,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,88,0,0,1,,,,,,,2,0,0
2015-ausopen-1101,0:16:05,1,2,2,0,5,0,28,2,1,141,,40,40,,,13,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,87,0,0,1,,,,,,,2,0,0
2015-ausopen-1101,0:16:42,1,2,2,0,5,0,29,2,1,201,,40,AD,,,13,16,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,12030,124,0,0,1,,,,,,,1,0,0
2015-ausopen-1101,0:17:18,1,2,2,0,5,0,30,1,1,199,,40,40,,,14,16,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,,,,,,,,,,,11010,123,0,1,1,,,,,,,1,0,F
2015-ausopen-1101,0:17:43,1,2,2,0,5,0,31,2,1,201,,40,AD,,,14,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,124,0,0,1,,,,,,,1,0,0
2015-ausopen-1101,0:18:14,1,2,2,0,5,0,32,1,1,201,,40,40,,,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,22030,124,0,1,1,,,,,,,1,0,0
2015-ausopen-1101,0:18:36,1,2,2,0,5,0,33,1,1,206,,AD,40,,,16,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,128,0,0,1,,,,,,,1,0,0
2015-ausopen-1101,0:19:15,1,3,2,0,5,1,34,1,1,194,,0,0,,,17,17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13002,120,0,0,2,,,,,,,1,0,0
2015-ausopen-1101,0:20:56,1,3,2,0,6,0,35,2,2,190,,0,15,,,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,118,0,0,2,,,,,,,1,0,0
2015-ausopen-1101,0:21:14,1,3,2,0,6,0,36,1,2,200,,15,15,,,18,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,124,0,0,2,,,,,,,1,0,0
2015-ausopen-1101,0:21:38,1,3,2,0,6,0,37,2,2,200,,15,30,,,18,19,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000,124,0,0,2,,,,,,,1,0,0
2015-ausopen-1101,0:21:54,1,3,2,0,6,0,38,1,2,196,,30,30,,,19,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,121,0,0,2,,,,,,,1,0,0
2015-ausopen-1101,0:22:33,1,3,2,0,6,0,39,2,2,177,,30,40,,,19,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,110,0,0,2,,,,,,,1,0,F
2015-ausopen-1101,0:23:00,1,3,3,0,6,2,40,2,2,203,,0,0,,,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11032,126,0,0,1,,,,,,,1,0,0
2015-ausopen-1101,0:23:35,1,3,3,0,7,0,41,2,1,149,,0,15,,,19,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,92,0,0,1,,,,,,,2,0,0
2015-ausopen-1101,0:24:08,1,3,3,0,7,0,42,2,1,178,,0,30,,,19,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,110,0,0,1,,,,,,,2,0,0
2015-ausopen-1101,0:25:10,1,3,3,0,7,0,43,1,1,205,,15,30,,,20,23,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11510,127,0,0,1,,,,,,,1,0,F
2015-ausopen-1101,0:25:37,1,3,3,0,7,0,44,1,1,191,,30,30,,,21,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,118,0,0,1,,,,,,,1,0,0
2015-ausopen-1101,0:26:16,1,3,3,0,7,0,45,1,1,141,,40,30,,,22,23,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,21030,87,0,0,1,,,,,,,2,0,0
2015-ausopen-1101,0:27:11,1,4,3,0,7,1,46,1,1,189,,0,0,,,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21032,117,0,0,2,,,,,,,1,0,0
2015-ausopen-1101,0:28:52,1,4,3,0,8,0,47,1,2,173,,15,0,,,24,23,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,12010,107,0,0,2,,,,,,,1,0,B
2015-ausopen-1101,0:29:16,1,4,3,0,8,0,48,2,2,165,,15,15,,,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,102,0,0,2,,,,,,,2,0,0
2015-ausopen-1101,0:29:45,1,4,3,0,8,0,49,2,2,150,,15,30,,,24,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,93,0,0,2,,,,,,,2,0,F
2015-ausopen-1101,0:30:30,1,4,3,0,8,0,50,1,2,143,,30,30,,,25,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,88,0,0,2,,,,,,,2,0,0
2015-ausopen-1101,0:31:12,1,4,3,0,8,0,51,2,2,155,,30,40,,,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,96,0,0,2,,,,,,,2,0,0
2015-ausopen-1101,0:32:05,1,4,3,0,8,0,52,1,2,144,,40,40,,,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,89,0,0,2,,,,,,,2,0,0
2015-ausopen-1101,0:32:38,1,4,3,0,8,0,53,1,2,156,,AD,40,,,27,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,97,0,0,2,,,,,,,2,0,0
2015-ausopen-1101,0:33:24,1,5,3,0,8,1,54,1,2,167,,0,0,,,28,26,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,,,,,,,,,,,21031,103,1,0,1,,,,,,,2,0,0
2015-ausopen-1101,0:34:31,1,5,3,0,9,0,55,2,1,194,,0,15,,,28,27,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,21010,120,0,0,1,,,,,,,1,0,F
2015-ausopen-1101,0:34:59,1,5,3,0,9,0,56,1,1,200,,15,15,,,29,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,124,0,0,1,,,,,,,1,0,0
2015-ausopen-1101,0:35:23,1,5,3,0,9,0,57,1,1,165,,30,15,,,30,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,102,0,0,1,,,,,,,2,0,F
2015-ausopen-1101,0:35:58,1,5,3,0,9,0,58,1,1,202,,40,15,,,31,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,125,0,0,1,,,,,,,1,0,0
2015-ausopen-1101,0:36:17,1,6,3,1,9,1,59,1,1,187,,0,0,,,32,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21033,116,0,0,2,,,,,,,1,0,0
2015-ausopen-1101,0:38:25,2,0,0,0,1,0,60,1,2,167,,15,0,,,33,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,103,0,0,2,,,,,,,2,0,0
2015-ausopen-1101,0:39:18,2,0,0,0,1,0,61,1,2,192,,30,0,,,34,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,119,0,0,2,,,,,,,1,0,0
2015-ausopen-1101,0:39:37,2,0,0,0,1,0,62,2,2,162,,30,15,,,34,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,100,0,0,2,,,,,,,2,0,0
2015-ausopen-1101,0:40:06,2,0,0,0,1,0,63,1,2,149,,40,15,,,35,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,92,0,0,2,,,,,,,2,0,0
2015-ausopen-1101,0:41:10,2,0,0,0,1,0,64,2,2,162,,40,30,,,35,29,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,21510,100,1,0,2,,,,,,,2,0,F
2015-ausopen-1101,0:41:51,2,1,0,0,1,1,65,1,2,195,,0,0,,,36,29,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,,,,,,,,,,,22031,121,1,0,1,,,,,,,1,0,0
2015-ausopen-1101,0:43:20,2,1,0,0,2,0,66,1,1,195,,15,0,,,37,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,121,0,0,1,,,,,,,1,0,0
2015-ausopen-1101,0:43:42,2,1,0,0,2,0,67,1,1,203,,30,0,,,38,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,126,0,0,1,,,,,,,1,0,0
2015-ausopen-1101,0:43:59,2,1,0,0,2,0,68,1,1,201,,40,0,,,39,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,124,0,0,1,,,,,,,1,0,B
2015-ausopen-1101,0:44:33,2,2,0,0,2,1,69,1,1,188,,0,0,,,40,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21032,116,0,0,2,,,,,,,2,0,0
2015-ausopen-1101,0:45:43,2,2,0,0,3,0,70,1,2,194,,15,0,,,41,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,120,0,0,2,,,,,,,1,0,0
2015-ausopen-1101,0:46:04,2,2,0,0,3,0,71,2,2,192,,15,15,,,41,30,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000,119,0,0,2,,,,,,,1,0,0
2015-ausopen-1101,0:46:34,2,2,0,0,3,0,72,2,2,154,,15,30,,,41,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,95,0,0,2,,,,,,,2,0,0
2015-ausopen-1101,0:47:06,2,2,0,0,3,0,73,2,2,197,,15,40,,,41,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,122,0,0,2,,,,,,,1,0,0
2015-ausopen-1101,0:47:23,2,2,0,0,3,0,74,1,2,147,,30,40,,,42,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,91,0,0,2,,,,,,,2,0,0
2015-ausopen-1101,0:47:56,2,2,1,0,3,2,75,2,2,197,,0,0,,,42,33,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23002,122,0,0,1,,,,,,,1,0,0
2015-ausopen-1101,0:49:47,2,2,1,0,4,0,76,1,1,200,,15,0,,,43,33,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,12410,124,0,0,1,,,,,,,1,0,B
2015-ausopen-1101,0:50:18,2,2,1,0,4,0,77,1,1,148,,30,0,,,44,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,92,0,0,1,,,,,,,2,0,0
2015-ausopen-1101,0:51:11,2,2,1,0,4,0,78,1,1,195,,40,0,,,45,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,121,0,0,1,,,,,,,1,0,F
2015-ausopen-1101,0:51:30,2,3,1,0,4,1,79,1,1,187,,0,0,,,46,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13002,116,0,0,2,,,,,,,1,0,0
2015-ausopen-1101,0:52:01,2,3,1,0,5,0,80,2,2,152,,0,15,,,46,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,94,0,0,2,,,,,,,2,0,0
2015-ausopen-1101,0:52:33,2,3,1,0,5,0,81,2,2,198,,0,30,,,46,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,24000,123,0,0,2,,,,,,,1,S,0
2015-ausopen-1101,0:52:53,2,3,1,0,5,0,82,2,2,199,,0,40,,,46,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,123,0,0,2,,,,,,,1,0,0
2015-ausopen-1101,0:53:09,2,3,2,0,5,2,83,2,2,199,,0,0,,,46,37,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21512,123,0,0,1,,,,,,,1,0,F
2015-ausopen-1101,0:55:07,2,3,2,0,6,0,84,1,1,153,,15,0,,,47,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,95,0,0,1,,,,,,,2,0,0
2015-ausopen-1101,0:55:42,2,3,2,0,6,0,85,1,1,188,,30,0,,,48,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,116,0,0,1,,,,,,,1,0,0
2015-ausopen-1101,0:55:58,2,3,2,0,6,0,86,1,1,195,,40,0,,,49,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,121,0,0,1,,,,,,,1,0,0
2015-ausopen-1101,0:56:13,2,4,2,0,6,1,87,1,1,193,,0,0,,,50,37,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11012,120,0,0,2,,,,,,,1,0,F
2015-ausopen-1101,0:56:49,2,4,2,0,7,0,88,1,2,199,,15,0,,,51,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,123,0,0,2,,,,,,,1,0,0
2015-ausopen-1101,0:57:10,2,4,2,0,7,0,89,1,2,196,,30,0,,,52,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,121,0,0,2,,,,,,,1,0,0
2015-ausopen-1101,0:57:31,2,4,2,0,7,0,90,2,2,157,,30,15,,,52,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,97,0,0,2,,,,,,,2,0,F
2015-ausopen-1101,0:58:16,2,4,2,0,7,0,91,1,2,133,,40,15,,,53,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,82,0,0,2,,,,,,,2,0,B
2015-ausopen-1101,0:58:54,2,4,2,0,7,0,92,2,2,158,,40,30,,,53,39,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,12020,98,1,0,2,,,,,,,2,0,0
2015-ausopen-1101,0:59:36,2,5,2,0,7,1,93,1,2,148,,0,0,,,54,39,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,,,,,,,,,,21021,92,1,0,1,,,,,,,2,0,0
2015-ausopen-1101,1:01:41,2,5,2,0,8,0,94,1,1,150,,15,0,,,55,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,93,0,0,1,,,,,,,2,0,0
2015-ausopen-1101,1:02:05,2,5,2,0,8,0,95,1,1,200,,30,0,,,56,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,124,0,0,1,,,,,,,1,0,0
2015-ausopen-1101,1:02:22,2,5,2,0,8,0,96,1,1,181,,40,0,,,57,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,112,0,0,1,,,,,,,1,0,F
2015-ausopen-1101,1:02:45,2,5,2,0,8,0,97,2,1,176,,40,15,,,57,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,109,0,0,1,,,,,,,2,0,0
2015-ausopen-1101,1:03:20,2,6,2,1,8,1,98,1,1,179,,0,0,,,58,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21023,111,0,0,2,,,,,,,1,0,0
2015-ausopen-1101,1:05:40,3,0,0,0,1,0,99,1,2,179,,15,0,,,59,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,111,0,0,2,,,,,,,1,0,0
2015-ausopen-1101,1:06:01,3,0,0,0,1,0,100,1,2,169,,30,0,,,60,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,105,0,0,2,,,,,,,2,0,0
2015-ausopen-1101,1:06:35,3,0,0,0,1,0,101,2,2,199,,30,15,,,60,41,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000,123,0,0,2,,,,,,,1,0,0
2015-ausopen-1101,1:06:54,3,0,0,0,1,0,102,2,2,197,,30,30,,,60,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,122,0,0,2,,,,,,,1,0,0
2015-ausopen-1101,1:07:12,3,0,0,0,1,0,103,2,2,180,,30,40,,,60,43,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000,111,0,0,2,,,,,,,1,0,0
2015-ausopen-1101,1:07:29,3,0,0,0,1,0,104,1,2,189,,40,40,,,61,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,117,0,0,2,,,,,,,1,0,0
2015-ausopen-1101,1:08:00,3,0,0,0,1,0,105,2,2,152,,40,AD,,,61,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,94,0,0,2,,,,,,,2,0,0
2015-ausopen-1101,1:08:36,3,0,0,0,1,0,106,1,2,0,,40,40,,,62,44,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,0,0,0
2015-ausopen-1101,1:09:09,3,0,0,0,1,0,107,2,2,176,,40,AD,,,62,45,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000,109,0,0,2,,,,,,,1,0,0
2015-ausopen-1101,1:09:26,3,0,0,0,1,0,108,1,2,199,,40,40,,,63,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,123,0,0,2,,,,,,,1,0,0
2015-ausopen-1101,1:10:06,3,0,0,0,1,0,109,2,2,200,,40,AD,,,63,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,124,0,0,2,,,,,,,1,0,F
2015-ausopen-1101,1:10:29,3,0,1,0,1,2,110,2,2,201,,0,0,,,63,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11032,124,0,0,1,,,,,,,1,0,0
2015-ausopen-1101,1:11:23,3,0,1,0,2,0,111,1,1,174,,15,0,,,64,47,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,22030,108,0,0,1,,,,,,,1,0,0
2015-ausopen-1101,1:11:58,3,0,1,0,2,0,112,1,1,202,,30,0,,,65,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,125,0,0,1,,,,,,,1,0,0
2015-ausopen-1101,1:12:21,3,0,1,0,2,0,113,1,1,164,,40,0,,,66,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,101,0,0,1,,,,,,,2,0,0
2015-ausopen-1101,1:12:52,3,1,1,0,2,1,114,1,1,199,,0,0,,,67,47,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13002,123,0,0,2,,,,,,,1,0,0
