match_id,ElapsedTime,SetNo,P1GamesWon,P2GamesWon,SetWinner,GameNo,GameWinner,PointNumber,PointWinner,PointServer,Speed_KMH,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,ServingTo,P1TurningPoint,P2TurningPoint,ServeNumber,WinnerType,WinnerShotType,P1DistanceRun,P2DistanceRun
2016-ausopen-1101,0:06:21,1,1,1,0,2,2,10,2,2,191,,0,0,,,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12032,118,0,0,1,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,0:06:53,1,1,1,0,3,0,11,1,1,198,,15,0,,,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,123,0,0,1,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,0:07:12,1,1,1,0,3,0,12,1,1,173,,30,0,,,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,107,0,0,1,,,,,,,2,0,0,0.000,0.000
2016-ausopen-1101,0:07:52,1,1,1,0,3,0,13,1,1,196,,40,0,,,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,121,0,0,1,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,0:08:25,1,1,1,0,3,0,14,2,1,137,,40,15,,,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,85,0,0,1,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,0:08:49,1,2,1,0,3,1,15,1,1,192,,0,0,,,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22032,119,0,0,2,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,0:10:44,1,2,1,0,4,0,16,2,2,199,,0,15,,,10,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,123,0,0,2,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,0:11:24,1,2,1,0,4,0,17,2,2,150,,0,30,,,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,93,0,0,2,,,,,,,2,0,0,0.000,0.000
2016-ausopen-1101,0:12:11,1,2,1,0,4,0,18,1,2,151,,15,30,,,11,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,93,0,0,2,,,,,,,2,0,0,0.000,0.000
2016-ausopen-1101,0:12:57,1,2,1,0,4,0,19,2,2,164,,15,40,,,11,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,101,0,0,2,,,,,,,2,0,0,0.000,0.000
2016-ausopen-1101,0:14:02,1,2,2,0,4,2,20,2,2,176,,0,0,,,11,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12022,109,0,0,1,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,0:14:38,1,2,2,0,5,0,21,2,1,197,,0,15,,,11,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,122,0,0,1,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,0:15:04,1,2,2,0,5,0,22,2,1,0,,0,30,,,11,11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,15000,0,0,0,1,,,,,,,0,0,0,0.000,0.000
2016-ausopen-1101,0:15:38,1,2,2,0,5,0,23,1,1,198,,15,30,,,12,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,123,0,0,1,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,0:16:13,1,2,2,0,5,0,24,1,1,132,,30,30,,,13,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,82,0,0,1,,,,,,,2,0,0,0.000,0.000
2016-ausopen-1101,0:17:25,1,2,2,0,5,0,25,1,1,195,,40,30,,,14,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,121,0,0,1,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,0:18:25,1,3,2,0,5,1,26,1,1,193,,0,0,,,15,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13002,120,0,0,2,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,0:20:24,1,3,2,0,6,0,27,1,2,168,,15,0,,,16,11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,11010,104,0,0,2,,,,,,,2,0,F,0.000,0.000
2016-ausopen-1101,0:21:45,1,3,2,0,6,0,28,1,2,192,,30,0,,,17,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,119,0,0,2,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,0:22:26,1,3,2,0,6,0,29,2,2,178,,30,15,,,17,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010,110,0,0,2,,,,,,,1,0,B,0.000,0.000
2016-ausopen-1101,0:23:39,1,3,2,0,6,0,30,1,2,144,,40,15,,,18,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,89,0,0,2,,,,,,,2,0,0,0.000,0.000
2016-ausopen-1101,0:24:17,1,4,2,0,6,1,31,1,2,158,,0,0,,,19,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,22031,98,1,0,1,,,,,,,2,0,0,0.000,0.000
2016-ausopen-1101,0:25:32,1,4,2,0,7,0,32,2,1,192,,0,15,,,19,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,119,0,0,1,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,0:26:02,1,4,2,0,7,0,33,2,1,129,,0,30,,,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,80,0,0,1,,,,,,,2,0,0,0.000,0.000
2016-ausopen-1101,0:26:53,1,4,2,0,7,0,34,1,1,195,,15,30,,,20,14,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11510,121,0,0,1,,,,,,,1,0,F,0.000,0.000
2016-ausopen-1101,0:27:28,1,4,2,0,7,0,35,2,1,128,,15,40,,,20,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,79,0,0,1,,,,,,,2,0,0,0.000,0.000
2016-ausopen-1101,0:28:48,1,4,3,0,7,2,36,2,1,173,,0,0,,,20,16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,,,,,,,,,,,12021,107,0,1,2,,,,,,,2,0,0,0.000,0.000
2016-ausopen-1101,0:31:24,1,4,3,0,8,0,37,1,2,163,,15,0,,,21,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,101,0,0,2,,,,,,,2,0,0,0.000,0.000
2016-ausopen-1101,0:32:36,1,4,3,0,8,0,38,2,2,149,,15,15,,,21,17,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21010,92,0,0,2,,,,,,,2,0,F,0.000,0.000
2016-ausopen-1101,0:33:18,1,4,3,0,8,0,39,2,2,164,,15,30,,,21,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,101,0,0,2,,,,,,,2,0,0,0.000,0.000
2016-ausopen-1101,0:33:52,1,4,3,0,8,0,40,1,2,186,,30,30,,,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,115,0,0,2,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,0:34:20,1,4,3,0,8,0,41,2,2,199,,30,40,,,22,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,123,0,0,2,,,,,,,1,0,F,0.000,0.000
2016-ausopen-1101,0:35:10,1,4,3,0,8,0,42,1,2,0,,40,40,,,23,19,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,0,0,0,0.000,0.000
2016-ausopen-1101,0:35:44,1,4,3,0,8,0,43,1,2,180,,AD,40,,,24,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,111,0,0,2,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,0:36:21,1,5,3,0,8,1,44,1,2,0,,0,0,,,25,19,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,,,,,,,,,,,21031,0,1,0,1,,,,,,,2,0,0,0.000,0.000
2016-ausopen-1101,0:37:12,1,5,3,0,9,0,45,1,1,162,,15,0,,,26,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,100,0,0,1,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,0:37:32,1,5,3,0,9,0,46,1,1,190,,30,0,,,27,19,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11010,118,0,0,1,,,,,,,1,0,F,0.000,0.000
2016-ausopen-1101,0:38:02,1,5,3,0,9,0,47,2,1,169,,30,15,,,27,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,105,0,0,1,,,,,,,2,0,0,0.000,0.000
2016-ausopen-1101,0:38:43,1,5,3,0,9,0,48,1,1,187,,40,15,,,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,116,0,0,1,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,0:39:16,1,5,3,0,9,0,49,2,1,0,,40,30,,,28,21,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,15000,0,0,0,1,,,,,,,0,0,0,0.000,0.000
2016-ausopen-1101,0:40:11,1,6,3,1,9,1,50,1,1,133,,0,0,,,29,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21023,82,0,0,2,,,,,,,2,0,0,0.000,0.000
2016-ausopen-1101,0:43:13,2,0,0,0,1,0,51,1,2,183,,15,0,,,30,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,113,0,0,2,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,0:43:36,2,0,0,0,1,0,52,1,2,185,,30,0,,,31,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,115,0,0,2,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,0:44:04,2,0,0,0,1,0,53,1,2,157,,40,0,,,32,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,97,0,0,2,,,,,,,2,0,F,0.000,0.000
2016-ausopen-1101,0:44:56,2,0,0,0,1,0,54,2,2,185,,40,15,,,32,22,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,12020,115,1,0,2,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,0:45:26,2,1,0,0,1,1,55,1,2,191,,0,0,,,33,22,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,,,,,,,,,,22021,118,1,0,1,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,0:46:57,2,1,0,0,2,0,56,1,1,190,,15,0,,,34,22,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11010,118,0,0,1,,,,,,,1,0,F,0.000,0.000
2016-ausopen-1101,0:47:20,2,1,0,0,2,0,57,2,1,171,,15,15,,,34,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,106,0,0,1,,,,,,,2,0,F,0.000,0.000
2016-ausopen-1101,0:48:19,2,1,0,0,2,0,58,1,1,147,,30,15,,,35,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,91,0,0,1,,,,,,,2,0,F,0.000,0.000
2016-ausopen-1101,0:49:04,2,1,0,0,2,0,59,1,1,190,,40,15,,,36,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,118,0,0,1,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,0:49:24,2,2,0,0,2,1,60,1,1,195,,0,0,,,37,23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13002,121,0,0,2,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,0:49:52,2,2,0,0,3,0,61,2,2,192,,0,15,,,37,24,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21510,119,0,0,2,,,,,,,1,0,F,0.000,0.000
2016-ausopen-1101,0:50:19,2,2,0,0,3,0,62,2,2,141,,0,30,,,37,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,87,0,0,2,,,,,,,2,0,0,0.000,0.000
2016-ausopen-1101,0:51:02,2,2,0,0,3,0,63,1,2,166,,15,30,,,38,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,103,0,0,2,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,0:51:25,2,2,0,0,3,0,64,1,2,185,,30,30,,,39,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,115,0,0,2,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,0:51:49,2,2,0,0,3,0,65,1,2,157,,40,30,,,40,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,97,0,0,2,,,,,,,2,0,F,0.000,0.000
2016-ausopen-1101,0:52:52,2,3,0,0,3,1,66,1,2,178,,0,0,,,41,25,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,,,,,,,,,,22021,110,1,0,1,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,0:55:17,2,3,0,0,4,0,67,1,1,167,,15,0,,,42,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,103,0,0,1,,,,,,,2,0,F,0.000,0.000
2016-ausopen-1101,0:55:50,2,3,0,0,4,0,68,1,1,188,,30,0,,,43,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,116,0,0,1,,,,,,,1,0,F,0.000,0.000
2016-ausopen-1101,0:56:15,2,3,0,0,4,0,69,1,1,194,,40,0,,,44,25,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,12010,120,0,0,1,,,,,,,1,0,B,0.000,0.000
2016-ausopen-1101,0:56:42,2,3,0,0,4,0,70,2,1,174,,40,15,,,44,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,108,0,0,1,,,,,,,2,0,F,0.000,0.000
2016-ausopen-1101,0:57:16,2,4,0,0,4,1,71,1,1,196,,0,0,,,45,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,14002,121,0,0,2,,,,,,,1,S,0,0.000,0.000
2016-ausopen-1101,0:57:47,2,4,0,0,5,0,72,2,2,175,,0,15,,,45,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,108,0,0,2,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,0:58:06,2,4,0,0,5,0,73,1,2,155,,15,15,,,46,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,96,0,0,2,,,,,,,2,0,B,0.000,0.000
2016-ausopen-1101,0:58:40,2,4,0,0,5,0,74,1,2,146,,30,15,,,47,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,90,0,0,2,,,,,,,2,0,0,0.000,0.000
2016-ausopen-1101,0:59:11,2,4,0,0,5,0,75,2,2,177,,30,30,,,47,28,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000,110,0,0,2,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,0:59:30,2,4,0,0,5,0,76,2,2,173,,30,40,,,47,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,107,0,0,2,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,0:59:57,2,4,0,0,5,0,77,1,2,181,,40,40,,,48,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,112,0,0,2,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,1:00:36,2,4,0,0,5,0,78,2,2,182,,40,AD,,,48,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,113,0,0,2,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,1:01:03,2,4,0,0,5,0,79,1,2,179,,40,40,,,49,30,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,12410,111,0,0,2,,,,,,,1,0,B,0.000,0.000
2016-ausopen-1101,1:01:32,2,4,0,0,5,0,80,2,2,160,,40,AD,,,49,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,99,0,0,2,,,,,,,2,0,0,0.000,0.000
2016-ausopen-1101,1:02:26,2,4,0,0,5,0,81,1,2,189,,40,40,,,50,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,117,0,0,2,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,1:02:57,2,4,0,0,5,0,82,1,2,153,,AD,40,,,51,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,95,0,0,2,,,,,,,2,0,0,0.000,0.000
2016-ausopen-1101,1:03:53,2,4,0,0,5,0,83,2,2,182,,40,40,,,51,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,11030,113,1,0,2,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,1:04:16,2,4,0,0,5,0,84,2,2,193,,40,AD,,,51,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,120,0,0,2,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,1:04:44,2,4,0,0,5,0,85,1,2,189,,40,40,,,52,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,117,0,0,2,,,,,,,1,0,F,0.000,0.000
2016-ausopen-1101,1:05:04,2,4,0,0,5,0,86,2,2,179,,40,AD,,,52,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,111,0,0,2,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,1:05:41,2,4,0,0,5,0,87,1,2,186,,40,40,,,53,34,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11010,115,0,0,2,,,,,,,1,0,F,0.000,0.000
2016-ausopen-1101,1:06:16,2,4,0,0,5,0,88,2,2,178,,40,AD,,,53,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,110,0,0,2,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,1:06:49,2,4,0,0,5,0,89,1,2,152,,40,40,,,54,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,94,0,0,2,,,,,,,2,0,0,0.000,0.000
2016-ausopen-1101,1:07:26,2,4,0,0,5,0,90,2,2,177,,40,AD,,,54,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,110,0,0,2,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,1:07:47,2,4,0,0,5,0,91,1,2,184,,40,40,,,55,36,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,12410,114,0,0,2,,,,,,,1,0,B,0.000,0.000
2016-ausopen-1101,1:08:31,2,4,0,0,5,0,92,2,2,195,,40,AD,,,55,37,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000,121,0,0,2,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,1:08:53,2,4,1,0,5,2,93,2,2,188,,0,0,,,55,38,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23002,116,0,0,1,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,1:10:55,2,4,1,0,6,0,94,2,1,187,,0,15,,,55,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,116,0,0,1,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,1:11:22,2,4,1,0,6,0,95,1,1,193,,15,15,,,56,39,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,22030,120,0,0,1,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,1:11:51,2,4,1,0,6,0,96,1,1,149,,30,15,,,57,39,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,22420,92,0,0,1,,,,,,,2,0,0,0.000,0.000
2016-ausopen-1101,1:12:38,2,4,1,0,6,0,97,1,1,187,,40,15,,,58,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,116,0,0,1,,,,,,,1,0,B,0.000,0.000
2016-ausopen-1101,1:13:02,2,5,1,0,6,1,98,1,1,138,,0,0,,,59,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22022,85,0,0,2,,,,,,,2,0,0,0.000,0.000
2016-ausopen-1101,1:13:44,2,5,1,0,7,0,99,1,2,193,,15,0,,,60,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,120,0,0,2,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,1:14:19,2,5,1,0,7,0,100,2,2,180,,15,15,,,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,111,0,0,2,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,1:14:43,2,5,1,0,7,0,101,2,2,177,,15,30,,,60,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,110,0,0,2,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,1:15:06,2,5,1,0,7,0,102,1,2,179,,30,30,,,61,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,111,0,0,2,,,,,,,1,0,0,0.000,0.000
2016-ausopen-1101,1:15:39,2,5,1,0,7,0,103,2,2,155,,30,40,,,61,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,96,0,0,2,,,,,,,2,0,0,0.000,0.000
2016-ausopen-1101,1:16:23,2,5,1,0,7,0,104,1,2,0,,40,40,,,62,42,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,0,0,0,0.000,0.000
2016-ausopen-1101,1:16:52,2,5,1,0,7,0,105,2,2,151,,40,AD,,,62,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,93,0,0,2,,,,,,,2,0,0,0.000,0.000
2016-ausopen-1101,1:17:32,2,5,2,0,7,2,106,2,2,183,,0,0,,,62,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11032,113,0,0,1,,,,,,,1,0,0,0.000,0.000
