match_id,ElapsedTime,SetNo,P1GamesWon,P2GamesWon,SetWinner,GameNo,GameWinner,PointNumber,PointWinner,PointServer,Speed_KMH,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,ServingTo,P1TurningPoint,P2TurningPoint,ServeNumber,WinnerType,WinnerShotType,P1DistanceRun,P2DistanceRun
2015-wimbledon-1101,0:06:28,1,1,0,0,2,0,12,2,2,0,,40,40,,,7,5,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,21410,0,1,0,2,,,,,,,2,0,F,27.869,19.680
2015-wimbledon-1101,0:07:15,1,1,0,0,2,0,13,1,2,164,,AD,40,,,8,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,102,0,0,2,,,,,,,2,0,0,20.253,15.978
2015-wimbledon-1101,0:08:01,1,2,0,0,2,1,14,1,2,189,,0,0,,,9,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,,,,,,,,,,22021,118,1,0,1,,,,,,,1,0,0,35.495,27.482
2015-wimbledon-1101,0:08:48,1,2,0,0,3,0,15,2,1,170,,0,15,,,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,106,0,0,1,,,,,,,1,0,0,5.679,12.249
2015-wimbledon-1101,0:09:17,1,2,0,0,3,0,16,2,1,194,,0,30,,,9,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,121,0,0,1,,,,,,,1,0,0,1.000,2.106
2015-wimbledon-1101,0:09:52,1,2,0,0,3,0,17,1,1,177,,15,30,,,10,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,110,0,0,1,,,,,,,1,0,0,0.670,2.915
2015-wimbledon-1101,0:10:11,1,2,0,0,3,0,18,2,1,185,,15,40,,,10,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,115,0,0,1,,,,,,,1,0,0,7.974,11.688
2015-wimbledon-1101,0:10:40,1,2,0,0,3,0,19,1,1,197,,30,40,,,11,8,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,13000,123,0,1,1,,,,,,,1,0,0,2.344,1.650
2015-wimbledon-1101,0:11:16,1,2,0,0,3,0,20,1,1,186,,40,40,,,12,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,11010,116,0,1,1,,,,,,,1,0,F,6.202,9.166
2015-wimbledon-1101,0:11:43,1,2,0,0,3,0,21,2,1,140,,40,AD,,,12,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010,87,0,0,1,,,,,,,2,0,B,32.482,33.885
2015-wimbledon-1101,0:12:38,1,2,1,0,3,2,22,2,1,199,,0,0,,,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,11031,124,0,1,2,,,,,,,1,0,0,4.672,4.977
2015-wimbledon-1101,0:14:38,1,2,1,0,4,0,23,2,2,172,,0,15,,,12,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010,107,0,0,2,,,,,,,1,0,B,19.825,5.416
2015-wimbledon-1101,0:15:14,1,2,1,0,4,0,24,2,2,165,,0,30,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,103,0,0,2,,,,,,,2,0,0,3.014,4.228
2015-wimbledon-1101,0:15:46,1,2,1,0,4,0,25,2,2,167,,0,40,,,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,104,0,0,2,,,,,,,2,0,0,22.687,16.034
2015-wimbledon-1101,0:16:28,1,2,1,0,4,0,26,1,2,204,,15,40,,,13,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,127,0,0,2,,,,,,,1,0,0,3.402,2.763
2015-wimbledon-1101,0:16:52,1,2,2,0,4,2,27,2,2,204,,0,0,,,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12032,127,0,0,1,,,,,,,1,0,0,1.321,0.611
2015-wimbledon-1101,0:17:39,1,2,2,0,5,0,28,2,1,188,,0,15,,,13,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,117,0,0,1,,,,,,,1,0,0,5.947,8.065
2015-wimbledon-1101,0:18:06,1,2,2,0,5,0,29,1,1,197,,15,15,,,14,15,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11410,123,0,0,1,,,,,,,1,0,F,6.778,8.660
2015-wimbledon-1101,0:18:29,1,2,2,0,5,0,30,1,1,197,,30,15,,,15,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,123,0,0,1,,,,,,,1,0,0,0.976,1.815
2015-wimbledon-1101,0:18:49,1,2,2,0,5,0,31,1,1,186,,40,15,,,16,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,116,0,0,1,,,,,,,1,0,F,6.342,8.488
2015-wimbledon-1101,0:19:10,1,3,2,0,5,1,32,1,1,194,,0,0,,,17,15,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,12412,121,0,0,2,,,,,,,1,0,B,8.200,7.736
2015-wimbledon-1101,0:20:55,1,3,2,0,6,0,33,2,2,159,,0,15,,,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,99,0,0,2,,,,,,,1,0,0,4.083,3.011
2015-wimbledon-1101,0:21:15,1,3,2,0,6,0,34,2,2,199,,0,30,,,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,124,0,0,2,,,,,,,1,0,0,4.384,8.213
2015-wimbledon-1101,0:21:41,1,3,2,0,6,0,35,1,2,180,,15,30,,,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,112,0,0,2,,,,,,,1,0,0,21.006,25.619
2015-wimbledon-1101,0:22:18,1,3,2,0,6,0,36,1,2,188,,30,30,,,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,117,0,0,2,,,,,,,1,0,0,33.748,22.877
2015-wimbledon-1101,0:22:59,1,3,2,0,6,0,37,1,2,175,,40,30,,,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,109,0,0,2,,,,,,,1,0,0,9.369,5.149
2015-wimbledon-1101,0:23:24,1,3,2,0,6,0,38,2,2,191,,40,40,,,20,18,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,21510,119,1,0,2,,,,,,,1,0,F,35.094,19.330
2015-wimbledon-1101,0:24:02,1,3,2,0,6,0,39,1,2,177,,AD,40,,,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,110,0,0,2,,,,,,,1,0,0,18.963,16.167
2015-wimbledon-1101,0:24:55,1,3,2,0,6,0,40,2,2,181,,40,40,,,21,19,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,24000,113,1,0,2,,,,,,,1,S,0,0.624,0.951
2015-wimbledon-1101,0:25:20,1,3,2,0,6,0,41,2,2,188,,40,AD,,,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,117,0,0,2,,,,,,,1,0,0,12.152,7.550
2015-wimbledon-1101,0:25:45,1,3,3,0,6,2,42,2,2,188,,0,0,,,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11032,117,0,0,1,,,,,,,1,0,0,5.010,3.319
2015-wimbledon-1101,0:26:19,1,3,3,0,7,0,43,1,1,0,,15,0,,,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,1,,,,,,,2,0,0,2.573,2.085
2015-wimbledon-1101,0:26:50,1,3,3,0,7,0,44,2,1,181,,15,15,,,22,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,113,0,0,1,,,,,,,2,0,0,21.553,32.708
2015-wimbledon-1101,0:27:40,1,3,3,0,7,0,45,2,1,133,,15,30,,,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,83,0,0,1,,,,,,,2,0,0,8.725,8.767
2015-wimbledon-1101,0:28:16,1,3,3,0,7,0,46,2,1,140,,15,40,,,22,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,87,0,0,1,,,,,,,2,0,0,43.604,56.885
2015-wimbledon-1101,0:29:23,1,3,3,0,7,0,47,1,1,177,,30,40,,,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,21030,110,0,1,1,,,,,,,2,0,0,9.888,10.346
2015-wimbledon-1101,0:30:10,1,3,3,0,7,0,48,1,1,186,,40,40,,,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,21030,116,0,1,1,,,,,,,1,0,0,1.930,3.744
2015-wimbledon-1101,0:30:31,1,3,3,0,7,0,49,2,1,185,,40,AD,,,24,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,115,0,0,1,,,,,,,1,0,0,4.647,11.897
2015-wimbledon-1101,0:30:59,1,3,3,0,7,0,50,1,1,177,,40,40,,,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,21030,110,0,1,1,,,,,,,2,0,0,3.863,5.683
2015-wimbledon-1101,0:31:30,1,3,3,0,7,0,51,1,1,172,,AD,40,,,26,25,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11510,107,0,0,1,,,,,,,1,0,F,10.259,17.561
2015-wimbledon-1101,0:31:59,1,4,3,0,7,1,52,1,1,196,,0,0,,,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22032,122,0,0,2,,,,,,,1,0,0,2.897,4.933
2015-wimbledon-1101,0:33:57,1,4,3,0,8,0,53,2,2,170,,0,15,,,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,106,0,0,2,,,,,,,2,0,0,5.639,7.356
2015-wimbledon-1101,0:34:29,1,4,3,0,8,0,54,1,2,180,,15,15,,,28,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,112,0,0,2,,,,,,,1,0,0,19.948,24.800
2015-wimbledon-1101,0:35:03,1,4,3,0,8,0,55,2,2,101,,15,30,,,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,63,0,0,2,,,,,,,2,0,0,0.958,1.421
2015-wimbledon-1101,0:35:47,1,4,3,0,8,0,56,2,2,167,,15,40,,,28,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,104,0,0,2,,,,,,,2,0,0,22.852,20.780
2015-wimbledon-1101,0:36:32,1,4,4,0,8,2,57,2,2,165,,0,0,,,28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11032,103,0,0,1,,,,,,,2,0,0,3.281,3.679
2015-wimbledon-1101,0:37:17,1,4,4,0,9,0,58,2,1,189,,0,15,,,28,30,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,12020,118,0,0,1,,,,,,,1,0,0,19.997,23.043
2015-wimbledon-1101,0:37:51,1,4,4,0,9,0,59,1,1,162,,15,15,,,29,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,101,0,0,1,,,,,,,2,0,0,10.675,16.187
2015-wimbledon-1101,0:38:28,1,4,4,0,9,0,60,1,1,177,,30,15,,,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,110,0,0,1,,,,,,,1,0,0,1.274,2.589
2015-wimbledon-1101,0:38:54,1,4,4,0,9,0,61,1,1,170,,40,15,,,31,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,106,0,0,1,,,,,,,2,0,0,2.440,4.886
2015-wimbledon-1101,0:39:27,1,4,4,0,9,0,62,2,1,194,,40,30,,,31,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,21010,121,0,0,1,,,,,,,1,0,F,12.756,11.428
2015-wimbledon-1101,0:39:59,1,5,4,0,9,1,63,1,1,194,,0,0,,,32,31,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,12412,121,0,0,2,,,,,,,1,0,B,16.185,23.336
2015-wimbledon-1101,0:42:05,1,5,4,0,10,0,64,2,2,196,,0,15,,,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,122,0,0,2,,,,,,,1,0,0,4.993,5.781
2015-wimbledon-1101,0:42:32,1,5,4,0,10,0,65,1,2,0,,15,15,,,33,32,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,0,0,0,2.872,1.999
2015-wimbledon-1101,0:43:00,1,5,4,0,10,0,66,1,2,196,,30,15,,,34,32,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11410,122,0,0,2,,,,,,,1,0,F,23.336,29.751
2015-wimbledon-1101,0:43:37,1,5,4,0,10,0,67,1,2,0,,40,15,,,35,32,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,0,0,0,1.966,1.455
2015-wimbledon-1101,0:44:11,1,6,4,1,10,1,68,1,2,156,,0,0,,,36,32,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,,,,,,,,,,22023,97,1,0,1,,,,,,,2,0,0,9.604,8.076
2015-wimbledon-1101,0:46:42,2,0,0,0,1,0,69,1,1,189,,15,0,,,37,32,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,21030,118,0,0,1,,,,,,,1,0,0,9.288,9.374
2015-wimbledon-1101,0:47:16,2,0,0,0,1,0,70,1,1,175,,30,0,,,38,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,109,0,0,1,,,,,,,1,0,B,6.404,8.085
2015-wimbledon-1101,0:47:45,2,0,0,0,1,0,71,2,1,178,,30,15,,,38,33,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21410,111,0,0,1,,,,,,,1,0,F,27.319,31.833
2015-wimbledon-1101,0:48:23,2,0,0,0,1,0,72,1,1,162,,40,15,,,39,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,101,0,0,1,,,,,,,2,0,0,6.258,10.610
2015-wimbledon-1101,0:48:54,2,1,0,0,1,1,73,1,1,197,,0,0,,,40,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22032,123,0,0,2,,,,,,,1,0,0,17.926,15.268
2015-wimbledon-1101,0:49:50,2,1,0,0,2,0,74,2,2,181,,0,15,,,40,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,113,0,0,2,,,,,,,1,0,0,13.951,9.551
2015-wimbledon-1101,0:50:21,2,1,0,0,2,0,75,2,2,149,,0,30,,,40,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,93,0,0,2,,,,,,,2,0,0,7.021,7.261
2015-wimbledon-1101,0:50:57,2,1,0,0,2,0,76,2,2,194,,0,40,,,40,36,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,11030,121,0,0,2,,,,,,,1,0,0,9.655,10.310
2015-wimbledon-1101,0:51:24,2,1,1,0,2,2,77,2,2,201,,0,0,,,40,37,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23002,125,0,0,1,,,,,,,1,0,0,0.753,2.175
2015-wimbledon-1101,0:51:55,2,1,1,0,3,0,78,1,1,168,,15,0,,,41,37,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,105,0,0,1,,,,,,,1,0,0,1.078,1.562
2015-wimbledon-1101,0:52:14,2,1,1,0,3,0,79,1,1,164,,30,0,,,42,37,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,22420,102,0,0,1,,,,,,,2,0,0,10.060,15.382
2015-wimbledon-1101,0:52:54,2,1,1,0,3,0,80,1,1,197,,40,0,,,43,37,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11510,123,0,0,1,,,,,,,1,0,F,12.454,11.177
2015-wimbledon-1101,0:53:18,2,2,1,0,3,1,81,1,1,185,,0,0,,,44,37,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13002,115,0,0,2,,,,,,,1,0,0,1.179,1.648
2015-wimbledon-1101,0:55:05,2,2,1,0,4,0,82,2,2,170,,0,15,,,44,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,106,0,0,2,,,,,,,1,0,0,2.801,1.566
2015-wimbledon-1101,0:55:24,2,2,1,0,4,0,83,1,2,159,,15,15,,,45,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,99,0,0,2,,,,,,,2,0,0,10.141,6.213
2015-wimbledon-1101,0:55:59,2,2,1,0,4,0,84,2,2,196,,15,30,,,45,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010,122,0,0,2,,,,,,,1,0,B,36.044,35.201
2015-wimbledon-1101,0:56:42,2,2,1,0,4,0,85,2,2,188,,15,40,,,45,40,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000,117,0,0,2,,,,,,,1,0,0,1.022,1.176
2015-wimbledon-1101,0:57:01,2,2,2,0,4,2,86,2,2,191,,0,0,,,45,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12022,119,0,0,1,,,,,,,1,0,0,8.605,8.466
2015-wimbledon-1101,0:57:38,2,2,2,0,5,0,87,1,1,173,,15,0,,,46,41,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,22030,108,0,0,1,,,,,,,1,0,0,21.198,18.619
2015-wimbledon-1101,0:58:06,2,2,2,0,5,0,88,1,1,172,,30,0,,,47,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,107,0,0,1,,,,,,,2,0,0,20.814,20.185
2015-wimbledon-1101,0:58:42,2,2,2,0,5,0,89,1,1,178,,40,0,,,48,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,111,0,0,1,,,,,,,1,0,0,2.453,4.475
2015-wimbledon-1101,0:59:00,2,3,2,0,5,1,90,1,1,197,,0,0,,,49,41,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13002,123,0,0,2,,,,,,,1,0,0,2.153,1.354
2015-wimbledon-1101,1:00:40,2,3,2,0,6,0,91,2,2,168,,0,15,,,49,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,105,0,0,2,,,,,,,2,0,0,4.264,5.154
2015-wimbledon-1101,1:01:09,2,3,2,0,6,0,92,1,2,186,,15,15,,,50,42,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,21030,116,0,0,2,,,,,,,1,0,0,28.792,29.525
2015-wimbledon-1101,1:01:50,2,3,2,0,6,0,93,2,2,160,,15,30,,,50,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,100,0,0,2,,,,,,,1,0,0,9.069,4.393
2015-wimbledon-1101,1:02:12,2,3,2,0,6,0,94,1,2,189,,30,30,,,51,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,118,0,0,2,,,,,,,1,0,0,16.487,17.143
2015-wimbledon-1101,1:02:46,2,3,2,0,6,0,95,2,2,197,,30,40,,,51,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,24000,123,0,0,2,,,,,,,1,S,0,3.273,2.003
2015-wimbledon-1101,1:03:07,2,3,2,0,6,0,96,1,2,152,,40,40,,,52,44,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,22030,95,0,0,2,,,,,,,2,0,0,27.021,28.649
2015-wimbledon-1101,1:03:57,2,3,2,0,6,0,97,2,2,170,,40,AD,,,52,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,106,0,0,2,,,,,,,1,0,0,24.812,19.951
2015-wimbledon-1101,1:04:32,2,3,3,0,6,2,98,2,2,160,,0,0,,,52,46,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,22012,100,0,0,1,,,,,,,2,0,B,7.181,5.425
2015-wimbledon-1101,1:05:34,2,3,3,0,7,0,99,1,1,170,,15,0,,,53,46,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,106,0,0,1,,,,,,,1,0,0,1.645,2.088
2015-wimbledon-1101,1:05:49,2,3,3,0,7,0,100,1,1,183,,30,0,,,54,46,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,12410,114,0,0,1,,,,,,,1,0,B,15.593,21.504
2015-wimbledon-1101,1:06:29,2,3,3,0,7,0,101,2,1,154,,30,15,,,54,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,96,0,0,1,,,,,,,2,0,0,27.984,18.865
2015-wimbledon-1101,1:07:18,2,3,3,0,7,0,102,1,1,181,,40,15,,,55,47,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,113,0,0,1,,,,,,,1,0,0,0.780,2.609
2015-wimbledon-1101,1:07:37,2,4,3,0,7,1,103,1,1,193,,0,0,,,56,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21032,120,0,0,2,,,,,,,1,0,0,4.918,5.787
2015-wimbledon-1101,1:09:30,2,4,3,0,8,0,104,1,2,193,,15,0,,,57,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,120,0,0,2,,,,,,,1,0,0,7.999,9.842
2015-wimbledon-1101,1:09:55,2,4,3,0,8,0,105,2,2,157,,15,15,,,57,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,98,0,0,2,,,,,,,2,0,0,3.942,3.278
