match_id,ElapsedTime,SetNo,P1GamesWon,P2GamesWon,SetWinner,GameNo,GameWinner,PointNumber,PointWinner,PointServer,Speed_KMH,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,ServingTo,P1TurningPoint,P2TurningPoint,ServeNumber,WinnerType,WinnerShotType
2014-wimbledon-1101,0:11:12,1,2,0,0,3,0,23,2,1,146,,30,15,,,15,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,22010,91,0,0,1,,,,,,,2,0,B
2014-wimbledon-1101,0:11:46,1,2,0,0,3,0,24,1,1,193,,40,15,,,16,8,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11010,120,0,0,1,,,,,,,1,0,F
2014-wimbledon-1101,0:12:08,1,3,0,0,3,1,25,1,1,175,,0,0,,,17,8,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11012,109,0,0,2,,,,,,,1,0,F
2014-wimbledon-1101,0:13:42,1,3,0,0,4,0,26,1,2,188,,15,0,,,18,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,11010,117,0,0,2,,,,,,,1,0,F
2014-wimbledon-1101,0:14:04,1,3,0,0,4,0,27,2,2,170,,15,15,,,18,9,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21510,106,0,0,2,,,,,,,2,0,F
2014-wimbledon-1101,0:14:42,1,3,0,0,4,0,28,2,2,165,,15,30,,,18,10,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,22410,103,0,0,2,,,,,,,1,0,B
2014-wimbledon-1101,0:15:08,1,3,0,0,4,0,29,2,2,186,,15,40,,,18,11,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,11030,116,0,0,2,,,,,,,1,0,0
2014-wimbledon-1101,0:15:36,1,3,0,0,4,0,30,1,2,191,,30,40,,,19,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,21430,119,0,0,2,,,,,,,1,0,0
2014-wimbledon-1101,0:16:03,1,3,0,0,4,0,31,1,2,156,,40,40,,,20,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,97,0,0,2,,,,,,,1,0,0
2014-wimbledon-1101,0:16:31,1,3,0,0,4,0,32,1,2,170,,AD,40,,,21,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,21430,106,0,0,2,,,,,,,2,0,0
2014-wimbledon-1101,0:17:07,1,3,0,0,4,0,33,2,2,180,,40,40,,,21,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,12030,112,1,0,2,,,,,,,1,0,0
2014-wimbledon-1101,0:17:27,1,3,0,0,4,0,34,1,2,167,,AD,40,,,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,104,0,0,2,,,,,,,2,0,0
2014-wimbledon-1101,0:17:57,1,4,0,0,4,1,35,1,2,189,,0,0,,,23,12,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,,,,,,,,,,,21431,118,1,0,1,,,,,,,1,0,0
2014-wimbledon-1101,0:18:26,1,4,0,0,5,0,36,1,1,168,,15,0,,,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,105,0,0,1,,,,,,,1,0,0
2014-wimbledon-1101,0:18:44,1,4,0,0,5,0,37,2,1,172,,15,15,,,24,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,107,0,0,1,,,,,,,1,0,0
2014-wimbledon-1101,0:19:05,1,4,0,0,5,0,38,1,1,165,,30,15,,,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,103,0,0,1,,,,,,,2,0,0
2014-wimbledon-1101,0:19:32,1,4,0,0,5,0,39,1,1,185,,40,15,,,26,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,115,0,0,1,,,,,,,1,0,0
2014-wimbledon-1101,0:19:50,1,5,0,0,5,1,40,1,1,168,,0,0,,,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21032,105,0,0,2,,,,,,,1,0,0
2014-wimbledon-1101,0:21:24,1,5,0,0,6,0,41,1,2,165,,15,0,,,28,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,103,0,0,2,,,,,,,1,0,0
2014-wimbledon-1101,0:21:56,1,5,0,0,6,0,42,2,2,157,,15,15,,,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,98,0,0,2,,,,,,,2,0,0
2014-wimbledon-1101,0:22:26,1,5,0,0,6,0,43,1,2,165,,30,15,,,29,14,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,21020,103,0,0,2,,,,,,,2,0,0
2014-wimbledon-1101,0:23:07,1,5,0,0,6,0,44,2,2,167,,30,30,,,29,15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,11020,104,0,0,2,,,,,,,2,0,0
2014-wimbledon-1101,0:23:55,1,5,0,0,6,0,45,1,2,165,,40,30,,,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,103,0,0,2,,,,,,,1,0,0
2014-wimbledon-1101,0:24:32,1,6,0,1,6,1,46,1,2,167,,0,0,,,31,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,12013,104,1,0,1,,,,,,,2,0,B
2014-wimbledon-1101,0:26:44,2,0,0,0,1,0,47,1,1,144,,15,0,,,32,15,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,22030,90,0,0,1,,,,,,,2,0,0
2014-wimbledon-1101,0:27:25,2,0,0,0,1,0,48,2,1,181,,15,15,,,32,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,113,0,0,1,,,,,,,1,0,F
2014-wimbledon-1101,0:27:55,2,0,0,0,1,0,49,1,1,197,,30,15,,,33,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,123,0,0,1,,,,,,,1,0,F
2014-wimbledon-1101,0:28:19,2,0,0,0,1,0,50,1,1,193,,40,15,,,34,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,120,0,0,1,,,,,,,1,0,0
2014-wimbledon-1101,0:28:37,2,1,0,0,1,1,51,1,1,172,,0,0,,,35,16,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,22032,107,0,0,2,,,,,,,1,0,0
2014-wimbledon-1101,0:29:30,2,1,0,0,2,0,52,1,2,165,,15,0,,,36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,103,0,0,2,,,,,,,2,0,0
2014-wimbledon-1101,0:30:13,2,1,0,0,2,0,53,1,2,0,,30,0,,,37,16,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,0,0,0
2014-wimbledon-1101,0:30:39,2,1,0,0,2,0,54,1,2,173,,40,0,,,38,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,108,0,0,2,,,,,,,1,0,F
2014-wimbledon-1101,0:31:09,2,1,0,0,2,0,55,2,2,180,,40,15,,,38,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,12030,112,1,0,2,,,,,,,1,0,0
2014-wimbledon-1101,0:31:27,2,1,0,0,2,0,56,2,2,193,,40,30,,,38,18,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,12030,120,1,0,2,,,,,,,1,0,0
2014-wimbledon-1101,0:31:50,2,2,0,0,2,1,57,1,2,168,,0,0,,,39,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,21031,105,1,0,1,,,,,,,2,0,0
2014-wimbledon-1101,0:32:41,2,2,0,0,3,0,58,1,1,120,,15,0,,,40,18,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11410,75,0,0,1,,,,,,,1,0,F
2014-wimbledon-1101,0:33:02,2,2,0,0,3,0,59,2,1,191,,15,15,,,40,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,119,0,0,1,,,,,,,1,0,0
2014-wimbledon-1101,0:33:23,2,2,0,0,3,0,60,1,1,194,,30,15,,,41,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,121,0,0,1,,,,,,,1,0,0
2014-wimbledon-1101,0:33:43,2,2,0,0,3,0,61,1,1,172,,40,15,,,42,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,107,0,0,1,,,,,,,2,0,0
2014-wimbledon-1101,0:34:09,2,3,0,0,3,1,62,1,1,188,,0,0,,,43,19,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,12412,117,0,0,2,,,,,,,1,0,B
2014-wimbledon-1101,0:35:43,2,3,0,0,4,0,63,2,2,151,,0,15,,,43,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,94,0,0,2,,,,,,,2,0,0
2014-wimbledon-1101,0:36:11,2,3,0,0,4,0,64,2,2,159,,0,30,,,43,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,99,0,0,2,,,,,,,2,0,0
2014-wimbledon-1101,0:36:57,2,3,0,0,4,0,65,1,2,164,,15,30,,,44,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,102,0,0,2,,,,,,,2,0,B
2014-wimbledon-1101,0:37:29,2,3,0,0,4,0,66,1,2,177,,30,30,,,45,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,110,0,0,2,,,,,,,1,0,0
2014-wimbledon-1101,0:37:55,2,3,0,0,4,0,67,1,2,168,,40,30,,,46,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,105,0,0,2,,,,,,,2,0,0
2014-wimbledon-1101,0:38:30,2,4,0,0,4,1,68,1,2,196,,0,0,,,47,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,22031,122,1,0,1,,,,,,,1,0,0
2014-wimbledon-1101,0:39:02,2,4,0,0,5,0,69,1,1,194,,15,0,,,48,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,121,0,0,1,,,,,,,1,0,B
2014-wimbledon-1101,0:39:33,2,4,0,0,5,0,70,2,1,172,,15,15,,,48,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,107,0,0,1,,,,,,,2,0,0
2014-wimbledon-1101,0:40:02,2,4,0,0,5,0,71,1,1,191,,30,15,,,49,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,119,0,0,1,,,,,,,1,0,B
2014-wimbledon-1101,0:40:36,2,4,0,0,5,0,72,1,1,152,,40,15,,,50,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,95,0,0,1,,,,,,,2,0,0
2014-wimbledon-1101,0:41:06,2,5,0,0,5,1,73,1,1,154,,0,0,,,51,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22032,96,0,0,2,,,,,,,2,0,0
2014-wimbledon-1101,0:43:00,2,5,0,0,6,0,74,2,2,189,,0,15,,,51,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,118,0,0,2,,,,,,,1,0,0
2014-wimbledon-1101,0:43:27,2,5,0,0,6,0,75,1,2,186,,15,15,,,52,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,116,0,0,2,,,,,,,1,0,F
2014-wimbledon-1101,0:43:54,2,5,0,0,6,0,76,2,2,167,,15,30,,,52,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,104,0,0,2,,,,,,,1,0,0
2014-wimbledon-1101,0:44:22,2,5,0,0,6,0,77,2,2,181,,15,40,,,52,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,113,0,0,2,,,,,,,1,0,F
2014-wimbledon-1101,0:44:44,2,5,1,0,6,2,78,2,2,189,,0,0,,,52,26,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,12032,118,0,0,1,,,,,,,1,0,0
2014-wimbledon-1101,0:45:23,2,5,1,0,7,0,79,1,1,191,,15,0,,,53,26,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,22030,119,0,0,1,,,,,,,1,0,0
2014-wimbledon-1101,0:45:24,2,5,1,0,7,0,80,1,1,191,,30,0,,,54,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,119,0,0,1,,,,,,,1,0,0
2014-wimbledon-1101,0:45:59,2,5,1,0,7,0,81,2,1,175,,30,15,,,54,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,109,0,0,1,,,,,,,1,0,0
2014-wimbledon-1101,0:46:19,2,5,1,0,7,0,82,1,1,146,,40,15,,,55,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,91,0,0,1,,,,,,,2,0,0
2014-wimbledon-1101,0:46:46,2,5,1,0,7,0,83,2,1,165,,40,30,,,55,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,103,0,0,1,,,,,,,1,0,0
2014-wimbledon-1101,0:47:10,2,6,1,1,7,1,84,1,1,186,,0,0,,,56,28,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13003,116,0,0,2,,,,,,,1,0,0
2014-wimbledon-1101,0:49:20,3,0,0,0,1,0,85,2,2,180,,0,15,,,56,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,112,0,0,2,,,,,,,1,0,0
2014-wimbledon-1101,0:49:38,3,0,0,0,1,0,86,2,2,170,,0,30,,,56,30,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,22410,106,0,0,2,,,,,,,2,0,B
2014-wimbledon-1101,0:50:19,3,0,0,0,1,0,87,1,2,175,,15,30,,,57,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,109,0,0,2,,,,,,,1,0,0
2014-wimbledon-1101,0:50:43,3,0,0,0,1,0,88,2,2,135,,15,40,,,57,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,84,0,0,2,,,,,,,2,0,0
2014-wimbledon-1101,0:51:14,3,0,0,0,1,0,89,1,2,164,,30,40,,,58,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,102,0,0,2,,,,,,,2,0,0
2014-wimbledon-1101,0:51:47,3,0,1,0,1,2,90,2,2,181,,0,0,,,58,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21012,113,0,0,1,,,,,,,1,0,F
2014-wimbledon-1101,0:52:47,3,0,1,0,2,0,91,1,1,191,,15,0,,,59,32,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,119,0,0,1,,,,,,,1,0,0
2014-wimbledon-1101,0:53:03,3,0,1,0,2,0,92,1,1,186,,30,0,,,60,32,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,22420,116,0,0,1,,,,,,,1,0,0
2014-wimbledon-1101,0:53:36,3,0,1,0,2,0,93,1,1,185,,40,0,,,61,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,115,0,0,1,,,,,,,1,0,0
2014-wimbledon-1101,0:53:54,3,0,1,0,2,0,94,2,1,167,,40,15,,,61,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,104,0,0,1,,,,,,,2,0,0
2014-wimbledon-1101,0:54:20,3,0,1,0,2,0,95,2,1,160,,40,30,,,61,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,100,0,0,1,,,,,,,2,0,0
2014-wimbledon-1101,0:54:57,3,1,1,0,2,1,96,1,1,173,,0,0,,,62,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21032,108,0,0,2,,,,,,,1,0,0
2014-wimbledon-1101,0:55:28,3,1,1,0,3,0,97,1,2,181,,15,0,,,63,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,113,0,0,2,,,,,,,1,0,0
2014-wimbledon-1101,0:56:15,3,1,1,0,3,0,98,2,2,181,,15,15,,,63,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,113,0,0,2,,,,,,,1,0,0
2014-wimbledon-1101,0:56:44,3,1,1,0,3,0,99,2,2,160,,15,30,,,63,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12430,100,0,0,2,,,,,,,2,0,0
2014-wimbledon-1101,0:57:27,3,1,1,0,3,0,100,1,2,151,,30,30,,,64,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,94,0,0,2,,,,,,,2,0,0
2014-wimbledon-1101,0:58:00,3,1,1,0,3,0,101,2,2,157,,30,40,,,64,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,98,0,0,2,,,,,,,1,0,0
2014-wimbledon-1101,0:58:35,3,1,1,0,3,0,102,1,2,177,,40,40,,,65,37,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,22030,110,0,0,2,,,,,,,1,0,0
2014-wimbledon-1101,0:59:14,3,1,1,0,3,0,103,2,2,146,,40,AD,,,65,38,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,12030,91,0,0,2,,,,,,,1,0,0
2014-wimbledon-1101,0:59:40,3,1,2,0,3,2,104,2,2,151,,0,0,,,65,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12022,94,0,0,1,,,,,,,2,0,0
2014-wimbledon-1101,1:01:57,3,1,2,0,4,0,105,1,1,188,,15,0,,,66,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,117,0,0,1,,,,,,,1,0,0
2014-wimbledon-1101,1:02:17,3,1,2,0,4,0,106,1,1,162,,30,0,,,66,39,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,101,0,0,1,,,,,,,2,0,0
2014-wimbledon-1101,1:02:44,3,1,2,0,4,0,107,2,1,168,,30,15,,,67,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,105,0,0,1,,,,,,,2,0,F
2014-wimbledon-1101,1:03:14,3,1,2,0,4,0,108,1,1,159,,40,15,,,68,40,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,12410,99,0,0,1,,,,,,,2,0,B
2014-wimbledon-1101,1:03:53,3,1,2,0,4,0,109,2,1,199,,40,30,,,68,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,124,0,0,1,,,,,,,1,0,0
2014-wimbledon-1101,1:04:22,3,2,2,0,4,1,110,1,1,196,,0,0,,,69,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22032,122,0,0,2,,,,,,,1,0,0
2014-wimbledon-1101,1:04:54,3,2,2,0,5,0,111,1,2,185,,15,0,,,70,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,115,0,0,2,,,,,,,1,0,0
2014-wimbledon-1101,1:05:22,3,2,2,0,5,0,112,2,2,188,,15,15,,,70,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,117,0,0,2,,,,,,,1,0,0
2014-wimbledon-1101,1:05:42,3,2,2,0,5,0,113,1,2,152,,30,15,,,71,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,95,0,0,2,,,,,,,2,0,0
